CvM,AD,PQ-PQ
0.16745879959882898,1.0389420705850376,0.9413841036977494
0.16752372027588794,1.040630456064886,0.9447951086466462
0.16779511094307625,1.0429693211401145,0.9456851666982559
0.16818059023654264,1.0432004493064004,0.9460823809330232
0.1685097845239241,1.0454612898794617,0.9503689277692242
0.16868693237777993,1.045605552607071,0.9537058662657603
0.16944702436122258,1.0458758502243013,0.9547301599710242
0.1695219074675447,1.0470069161073496,0.962744658401768
0.17057363756001093,1.0473669461825914,0.9636028190802215
0.1707348259227045,1.0475002038041323,0.9636741362507589
0.1717653966275259,1.052582244163119,0.9638371942655811
0.17232203663366866,1.0537330122860236,0.9767061049071165
0.17257149461792276,1.0542760024297864,0.9779888123942729
0.17268406283895585,1.0556336142962155,0.9780076608954436
0.17360075643674444,1.0562317627338444,0.9799352888135134
0.17402290632767412,1.0577011357817023,0.9821369495349385
0.17474521692241646,1.0579978972127977,0.9828694863984284
0.1749120335140253,1.0581018293745854,0.9830710618912842
0.17492564389888102,1.0581682624876638,0.9860274423318123
0.1755456864531329,1.059190128854255,0.9885873430904684
0.17584125310549392,1.0634092722824062,0.9903349598524821
0.1761551751760996,1.0684747806101444,0.9922266428523611
0.17627860126106631,1.0685960346521193,0.9943086660417427
0.1765845926477779,1.0692643463194484,0.9960248348447236
0.17677482969897335,1.072181452635467,0.9999188449325469
0.17757439802843217,1.0759291080063487,1.0001596831107638
0.1779452927263699,1.079113449291592,1.0006271649310052
0.17805785478142452,1.0803839606122316,1.003625442969847
0.17926410556987457,1.0831905354314704,1.0038839579752794
0.18152097551056776,1.086716258345361,1.0040350721588331
0.181650035283435,1.0868011091631853,1.00582523824128
0.18197535918655885,1.0896633825867432,1.005845067278197
0.18247218776309884,1.0910241508668985,1.0060505028152398
0.18264398851021724,1.0960684825154692,1.0091408190697935
0.18408562441476353,1.0960745906502982,1.0100610374744532
0.18479864617059757,1.0961768691788498,1.0117063233545616
0.1855682263390233,1.0965545489659685,1.0141314758552902
0.1855867724353405,1.097830109261774,1.0141702539733874
0.18566624458979494,1.1007458842926323,1.0145230057593133
0.1862715217323354,1.1011086735810225,1.0153581312086581
0.186876876004623,1.1091984595290147,1.0178199061640836
0.1868994141300924,1.1127838166242223,1.0181048248917266
0.1882220042692548,1.1143309601707938,1.022899122272795
0.1889350082718257,1.1162000964460868,1.0273476388111178
0.18930110154468635,1.116871641949369,1.0288000635837815
0.1893038726675643,1.1212232929727552,1.0316257986097652
0.1894738672300877,1.1278198964695447,1.0317930503452872
0.19069954465329655,1.1348987214476463,1.0328662570632143
0.1912717008882472,1.137002981356734,1.0336056171134433
0.1915428529106211,1.1378361908887922,1.0343712094392403
0.19165917369523006,1.1400679339408688,1.03725933535768
0.19285203807892945,1.1490983141681173,1.0419941779875925
0.1937155436016483,1.1491696255199426,1.042911296437396
0.1952497686392503,1.1515384117433922,1.0431651506529553
0.1954537807423376,1.1517334066748723,1.043245768363174
0.19742663224546333,1.1522370698234135,1.0464447677347681
0.1974743646165222,1.1527243944524015,1.0472178951011974
0.1987977116920501,1.154804830060611,1.048501916772826
0.1997139116232197,1.154909239252268,1.0508387053610684
0.19998128714100138,1.1573472001054828,1.0583570111426945
0.20195765543322394,1.1635843399979606,1.0613163004297876
0.20207673486414784,1.1664007021166467,1.0624037835402318
0.20291741104179248,1.1685619307577837,1.0664018435876816
0.20341745572713962,1.1747499041825937,1.0730625314652946
0.20351508180440436,1.1748361488552623,1.0771527312896307
0.20467422688202436,1.183690947919183,1.0806848791886636
0.20480525283063505,1.183720288189932,1.0812519114011983
0.20480812361077577,1.1894527586144246,1.0860292027707805
0.20504729848200598,1.191879997442217,1.0912086975550912
0.20526070130965857,1.1926212398665805,1.0913724772003872
0.20584353642562206,1.1926214818086787,1.0917935206835476
0.2059125915383763,1.1962614417634116,1.102516950298348
0.20599278523598663,1.197314249018803,1.1026801531101091
0.20607243020002328,1.2048762697211988,1.1027474595883777
0.20637430470886492,1.205860590171012,1.102771405890881
0.20734595437985673,1.2155280527622458,1.1051390382284065
0.20977149181937163,1.2179063261002345,1.1076417179042284
0.21033341634408712,1.2211986690395975,1.108260716821775
0.2104737392358076,1.2231271651796356,1.1131971146277244
0.212427735192392,1.2249645101681823,1.1134897159336365
0.21269722966783003,1.2265630745219729,1.1135331387585
0.21288127584300964,1.2349218818535626,1.1183299396303927
0.21290845153584845,1.2409930152523014,1.1202916574425887
0.2131496578064424,1.2413052736552843,1.1224907295969806
0.213297428956409,1.2444774204134148,1.1291812347732517
0.21335999823567325,1.2451394424509867,1.1303087576179
0.21392524640487506,1.2494858385330672,1.1319758495908707
0.21473507513024467,1.2497970432586023,1.134638074451585
0.21479987673070014,1.2513381708445994,1.1356700730902474
0.21656633109143117,1.2517163070829511,1.139010731718495
0.2165884253076644,1.2627171388148277,1.1459696965136539
0.21733808545040295,1.2634269929911937,1.147984047209279
0.21739648545146362,1.2639541130550203,1.149032991126867
0.2181145899510355,1.265332487881534,1.1496805027108006
0.21826220063277918,1.2660988082737221,1.1509284344453892
0.21835527501147087,1.2677257847736432,1.1597407712471823
0.21881512743000303,1.271748186779974,1.1626369585005285
0.21946612365635007,1.2720623632143677,1.165433498343898
0.21968682211145324,1.2732011678551045,1.1697691016751715
0.21987121412060362,1.278455540545803,1.1701263728915676
0.22013920677381438,1.2788036607267035,1.1765447809050078
0.22027523960346795,1.2795497052386038,1.178335589339765
0.22132712236076757,1.2807002874122535,1.1784822986813874
0.2217526209446683,1.2815191332958655,1.1829733338123556
0.22215832265251909,1.2832415588549912,1.184119678933741
0.2223933187132195,1.2877311819445674,1.19013609169296
0.2228524241261341,1.2888322369886913,1.1982746573820273
0.2234854497128622,1.289796654902924,1.1982833342850532
0.22548539402409296,1.301558921210941,1.201418679243294
0.22548827034903343,1.3029891728339043,1.2036074201725688
0.22557863971261674,1.3082900611198223,1.2319555142478567
0.22600832512952115,1.3084147916662947,1.2402776775088014
0.2260889052685576,1.3148494112299394,1.2418575146572586
0.2261297733644521,1.3210954267694561,1.2446028110163971
0.22614431599846235,1.3211662123879033,1.2465254042734908
0.2262020907057317,1.327036789294232,1.2505475779312778
0.22694647506244725,1.3310523166111354,1.2512558612245113
0.22885995061701933,1.3325243354348735,1.2514794613997657
0.22927919855009524,1.3365900396057018,1.2608640409117697
0.22932470114336564,1.3404289458752923,1.2797659652103253
0.23093219563845174,1.3415147530293317,1.2807035510917404
0.23101174741186595,1.3452917837121523,1.2908868601064385
0.23114720288776103,1.3455769873174555,1.291012205165996
0.23171902180512863,1.3475994169582672,1.291724955880121
0.23285927625810687,1.3526352736620924,1.2930918463245822
0.23451506693873037,1.354763052671802,1.3007729350184523
0.2359005782816615,1.3549487308041122,1.3010088875476917
0.23599159010505505,1.3563361213895433,1.3141148942494363
0.23725207288542072,1.3665966445354358,1.3146508121971083
0.2375818202291017,1.3671095032799183,1.3155654185957468
0.2385292582596836,1.3702419311586411,1.3162538731957016
0.23858564748156738,1.3719774012980508,1.3173670266239244
0.23926315405349466,1.372569930775708,1.317511359821181
0.23971258471759696,1.3732934568282846,1.3179562683656803
0.24001993341887512,1.378415326644446,1.3319856744304863
0.24128994288992472,1.3798469085579717,1.3325596319007793
0.24200125408210946,1.3869130670855199,1.3347312677827003
0.24318235485892375,1.3936787041472916,1.3368778771152883
0.24321248621812244,1.4037894139072373,1.3428975908043412
0.24429437769184967,1.4070600350256321,1.3448986247426709
0.24544078187123708,1.410793524013406,1.3494817777721901
0.24782757013543197,1.4135958119379721,1.3564877162435467
0.24806813032977007,1.4137049792868566,1.357437275055314
0.24880580249104645,1.4148466514828706,1.3594785980178041
0.25044658122965346,1.4161537616691546,1.3630784072018791
0.2530513181541063,1.4267490439422092,1.3646153498313662
0.2556988741910861,1.4303417385030845,1.380516129385236
0.2562887893249401,1.4371268717110675,1.3825781859104518
0.2564076780834469,1.4380255878037915,1.3870825922324492
0.25687546939551104,1.446892178969108,1.3901905491566982
0.2600692911626546,1.4482557624918897,1.3939860989741852
0.260550237052332,1.455609428203675,1.3958183973039509
0.2626631923589464,1.4600098989472179,1.398384802014008
0.26271704061641415,1.460176132967717,1.4063605579468568
0.2628942749488431,1.4678495259693491,1.408282818285381
0.2637937319903999,1.477092848050585,1.4120393093254748
0.26537068056683283,1.4914674060906579,1.4139937114919978
0.26593059965813326,1.506009038096261,1.4188286446841352
0.2662467610475721,1.510000251182024,1.4225745358759452
0.2672957642841573,1.5127176301285565,1.424825378390329
0.26767906479004017,1.513375941228955,1.4262192545031147
0.2681560112749471,1.5222626127237835,1.4385036385257841
0.26872240899109606,1.5235382337553027,1.441329172304868
0.27024045183848905,1.53742693708564,1.4426567028307915
0.27065719096182694,1.5389640952812047,1.4642173330082688
0.27097164637487847,1.539556786282801,1.4679761094715023
0.27237873065270285,1.5430725673843868,1.4744706045610583
0.2725074748819284,1.5457559513590255,1.4773675603600074
0.27321334619845544,1.5493819946312302,1.478187236746372
0.2735981074273735,1.5518488956269592,1.485223438177374
0.2754235181639653,1.5612442753605715,1.485327889275781
0.2756961075045093,1.5651042093672978,1.487593494413742
0.2776099194949015,1.5660553219480444,1.5126496303474362
0.27814048032792676,1.5686304872508139,1.515631155327849
0.27827266243088034,1.5707829913817124,1.5225560222936614
0.2782986788847533,1.5773523680698818,1.5285749441332175
0.2784366667919848,1.5780085742951626,1.5307910991432927
0.2790601644161403,1.581943903988603,1.5408315958214394
0.27931173923066993,1.6040814336709448,1.5408609651010303
0.28007270206689105,1.6225074493850993,1.5503800497337086
0.28080913891945347,1.63273603450938,1.5680591011107334
0.2830477091038353,1.648286498116997,1.5681993801485723
0.2835715485713578,1.6482909697724684,1.5683094515217404
0.2841102755137427,1.6488193743809472,1.5695900515722518
0.28521773283896357,1.6627071979219668,1.5781623049104647
0.285689987768299,1.6747535498212234,1.5795006393791502
0.2864036883580035,1.6785143159772522,1.5947017119788058
0.2877611096784955,1.683611596827087,1.606715485080873
0.2912612457646429,1.68607099469151,1.6140358078917338
0.2927274537268344,1.687867766147287,1.6149281495842769
0.29338906624619904,1.6939240433031917,1.62388825980475
0.29400254585915636,1.6949652271824822,1.6241891448258092
0.29461224860425633,1.702028188467544,1.6258301080288733
0.29494681400682843,1.703959973297322,1.6374931789615903
0.2965016346946715,1.7054243124001975,1.6375744520255204
0.29677614564002314,1.7130602828488937,1.642705662687245
0.2972187738780695,1.7138335357529846,1.6459313074098996
0.3004488168919658,1.7190240292027392,1.6465081580126484
0.3005583514582791,1.7232347293945045,1.650700098826373
0.3021098530703934,1.726317437464742,1.6536612690796957
0.3025152746443056,1.7325503667480189,1.6610740535741297
0.3032386693439667,1.732634116417043,1.6635155593973525
0.30353918630195936,1.7458756154455226,1.6651845594713075
0.30438609094066893,1.749159261720793,1.6654066426155398
0.3059771961206073,1.7494051475315051,1.666269111410006
0.306761064326915,1.7518035993203707,1.6729938785484133
0.30680198460982555,1.754206447471921,1.6789800994433262
0.30737682079655504,1.756060884004312,1.6818968887462764
0.3077163708384655,1.7565503441880137,1.6850433669012317
0.3087111520978343,1.7588011731798106,1.7164309298892784
0.3090650820970111,1.7646195888322573,1.7187767190520906
0.3117539320059559,1.777482533733439,1.7212833095253455
0.3124751693942584,1.7926933587275087,1.7313180455148305
0.3125427579075245,1.7928680863735003,1.7334578600580166
0.3136362247334763,1.8131601069878853,1.7531269508068656
0.3137037917040971,1.8233723169133043,1.7564365553860426
0.31600324229286314,1.8243312038063144,1.770768410883826
0.31736695985369734,1.8247328769620652,1.774190475633313
0.3215217091025305,1.829890504013819,1.776076120067971
0.32247457089138265,1.851985174250376,1.7763232447255168
0.32383302493540916,1.8525142161494894,1.7860518567566412
0.32556563578359526,1.8586330520420786,1.7959531377839333
0.3258305115208401,1.8609382784970865,1.8008569232580185
0.32737005401446906,1.8679060319811616,1.8009841060827734
0.32771753779230006,1.87019994857936,1.803863812076492
0.32865523833258575,1.8732176034758485,1.805131867844491
0.3304642062022591,1.8732402501189962,1.8076147108230116
0.3307392098034724,1.8825121967655147,1.8166056655044038
0.3316308516287466,1.8838718135317685,1.8258381896874827
0.33315573969200807,1.8923850164322713,1.8481294571075486
0.33354446515273173,1.9082322973221142,1.8488152259468975
0.3337909467762459,1.9123279997697946,1.8493640434903602
0.33476196891990573,1.9135892956915586,1.8547827726099477
0.3366496396496597,1.9140587390032304,1.8570876149136966
0.33747787926664724,1.9212291432062012,1.8595151732061068
0.3380734289680195,1.9272682347382621,1.8635340098583455
0.3409328596882866,1.9281693801874529,1.8939729210045932
0.345731877247618,1.9316397643210648,1.8949822112736028
0.34648206843015894,1.9425957303571988,1.8993687815699554
0.3473240966859793,1.9442546282288349,1.902084594026478
0.34871904452484725,1.9443146968579796,1.9036525317580455
0.3495642401234035,1.9703782798153409,1.9228941519622946
0.35037010620166237,1.9752850851697674,1.9292114841089434
0.3558531839734227,1.9754810418020727,1.9393095451707505
0.3572120468261141,1.9787612527290563,1.9425527042640658
0.360056527493587,1.9822550531382186,1.9448569933266588
0.3616776883983689,2.0113933558024937,1.9477131453983205
0.36460863558108886,2.0155076625805037,1.9602192187864027
0.3674305882855441,2.0205408752776095,1.9689345976058183
0.36815734995535426,2.0215776187410244,1.9694828506937183
0.36836929734283946,2.022185342117779,1.9748713160097153
0.36968599262003704,2.0252663531386057,1.975557045510258
0.37198045664456525,2.0278786782637224,1.985933107871069
0.37365757524792953,2.0286464406482656,1.9950334265562888
0.3757023852668659,2.035705406041748,2.0066928126501455
0.37571312482919267,2.041091689839392,2.0147911531927036
0.3758512739701695,2.0423713600228743,2.015990485647332
0.3786012338160001,2.043405047093424,2.0166274538185567
0.3803889702781886,2.04422850975319,2.0224051306643296
0.3824561629233429,2.0461826129875473,2.0299398458882703
0.38306623373030646,2.0618441681423567,2.0489675823985887
0.3843396403989832,2.10623182585653,2.0605451097792935
0.38686267106133654,2.115162763704422,2.0630798580059784
0.38736766542948975,2.135222872314409,2.0668423775169398
0.3893391474131184,2.1423462811014304,2.0961725722258286
0.39054844570419195,2.1577031166460614,2.097446501514791
0.3913514963385353,2.162773502052483,2.104976407132643
0.3918137910488457,2.1639086458062864,2.1421255394765404
0.3990538032860692,2.1651787042598913,2.147505043922588
0.39982825961520774,2.1727143307499683,2.1619944184482893
0.40114404505818246,2.1830003435325103,2.1628587742742873
0.40167452907604423,2.1978108656644624,2.1759919094912443
0.40481146290605735,2.205525406973362,2.1764911934591997
0.40664618558822074,2.227091320224323,2.1894478927154455
0.4077432935606559,2.2416078832715503,2.2089178261885696
0.41136588576438055,2.2869160339679886,2.25848648121373
0.41676409363474515,2.31943240231767,2.273843558006598
0.41758464568818143,2.328420286224186,2.2767892211690963
0.4179817545349522,2.3349267149324526,2.277140849188344
0.42035069095258987,2.3465410272906024,2.295899913176646
0.42466583835312266,2.3560653888594376,2.3134027078863713
0.4322501561108835,2.3648416341771745,2.330928195040526
0.4325917016560819,2.3687961003004308,2.337682469829995
0.4330848797557936,2.369024786047363,2.3501140768567708
0.4391358092494251,2.372984200255785,2.3533373313804673
0.4401039192461601,2.3764291274368565,2.447545089415298
0.4448474167048936,2.388845720970245,2.4476635792607855
0.4452770130403247,2.410849909642727,2.453590774134525
0.44647857979604305,2.4225111460475564,2.4726452178005514
0.4495336565646332,2.438013271441539,2.476174830477833
0.45179712614990825,2.4547882002414463,2.4804984290543755
0.45486750344700894,2.4667577412707997,2.523299722574159
0.4587391772182959,2.477091748232571,2.535016974482735
0.46206696812438786,2.498796243142787,2.546608408730405
0.464212600606266,2.5011341417243838,2.558585430179589
0.47012598301142505,2.5510702737953284,2.595837597510173
0.47524600201074396,2.5588867843256264,2.5992835929893903
0.4764804444259139,2.5627965560434656,2.6295793402382324
0.4782295167912294,2.5733148617610464,2.6460064339581955
0.48762344501583316,2.5823256333052296,2.6588362976597786
0.48806865461450166,2.587321078838375,2.6675795729250256
0.4906863271986057,2.615894285869616,2.6705110247047177
0.49075977656203185,2.623230429015605,2.67136449801564
0.4913165239984848,2.626464603386432,2.71214247740038
0.49141193145161244,2.6339702839847248,2.759336354869622
0.4955084972436836,2.6518918452209665,2.8021114149778734
0.50169942545643,2.653623003456879,2.815082026862914
0.5049317881396764,2.6882679799069717,2.851473721431154
0.5082012490043428,2.711116619798695,2.8757156751820876
0.5084105651816184,2.749178875940513,2.90058619981222
0.5179003482475879,2.7955492688336068,2.907416521237746
0.519495967209836,2.8225500255130798,2.9309243463446046
0.5213852873529056,2.850369368000922,2.9545246171715935
0.5523422387383138,2.851121554960959,3.0019313859023997
0.5614806025647335,2.903941602130452,3.01439183270263
0.5678344796802809,2.9173284491703937,3.075357473976779
0.5693573679973702,2.9276385966979706,3.089314530287228
0.5714825023116481,2.9681261654765994,3.1376668451385634
0.5786762918565133,3.0386884968871133,3.1519643335634093
0.5831332918794533,3.0468042378578906,3.2488582141494184
0.5944969902174382,3.171192210344757,3.2514382295961535
0.5953575050393365,3.1712879414474298,3.264530954096868
0.5993403643657313,3.252663909164361,3.3213425685771045
0.6160496349230429,3.3109003311104197,3.3690499197592625
0.6185223324923455,3.343617214513393,3.4295342887914617
0.618973368549672,3.3559895657680654,3.4481567394110617
0.6200006037733229,3.3884420071675048,3.4624187294860933
0.6424185004012637,3.4400444315859984,3.5962105567415614
0.6471632980370337,3.497083185878541,3.6995257587436337
0.685445871313526,3.5079666666737452,3.8895679534116665
0.6932938114749327,3.727804178996881,4.177557875230475
0.8051000246361726,4.153513546038933,4.317098120059113
0.8430343453935567,4.185581748590745,4.3243844671419245
0.8488537025443141,4.334551719726645,4.522840967294382
0.8803170635396672,4.393376532216516,4.876704647343265
0.9309376709285313,4.483041164648767,5.088939635529783
1.0002349229176735,4.656535279916669,5.369691580862806
1.050100002230949,4.852990329740672,5.533339109472896
1.4590893627966253,7.0406526351088115,7.501552773588225
